[2025-04-28 19:19:30] pid974627 Launching 420 tasks with 32 worker processes…
[2025-04-28 19:43:10] pid974627 ➀ 283/420 finished (inc α=1.0, n=14)
[2025-04-28 19:43:11] pid974627 ➀ 284/420 finished (inc α=1.0, n=15)
[2025-04-28 19:43:11] pid974627 ➀ 285/420 finished (inc α=1.0, n=16)
[2025-04-28 19:43:12] pid974627 ➀ 286/420 finished (inc α=1.0, n=17)
[2025-04-28 19:43:14] pid974627 ➀ 287/420 finished (inc α=1.0, n=18)
[2025-04-28 19:43:16] pid974627 ➀ 288/420 finished (inc α=1.0, n=19)
[2025-04-28 19:43:16] pid974627 ➀ 289/420 finished (dec α=0.5, n=58)
[2025-04-28 19:43:17] pid974627 ➀ 290/420 finished (inc α=1.0, n=20)
[2025-04-28 19:43:18] pid974627 ➀ 291/420 finished (inc α=1.0, n=21)
[2025-04-28 19:43:19] pid974627 ➀ 292/420 finished (inc α=1.0, n=22)
[2025-04-28 19:43:20] pid974627 ➀ 293/420 finished (inc α=1.0, n=23)
[2025-04-28 19:43:23] pid974627 ➀ 294/420 finished (inc α=1.0, n=24)
[2025-04-28 19:43:27] pid974627 ➀ 295/420 finished (inc α=1.0, n=25)
[2025-04-28 19:43:28] pid974627 ➀ 296/420 finished (inc α=1.0, n=26)
[2025-04-28 19:43:30] pid974627 ➀ 297/420 finished (inc α=1.0, n=27)
[2025-04-28 19:43:34] pid974627 ➀ 298/420 finished (inc α=1.0, n=28)
[2025-04-28 19:43:35] pid974627 ➀ 299/420 finished (inc α=1.0, n=29)
[2025-04-28 19:43:38] pid974627 ➀ 300/420 finished (inc α=0.5, n=50)
[2025-04-28 19:43:41] pid974627 ➀ 301/420 finished (inc α=1.0, n=30)
[2025-04-28 19:43:43] pid974627 ➀ 302/420 finished (inc α=1.0, n=31)
[2025-04-28 19:43:46] pid974627 ➀ 303/420 finished (inc α=1.0, n=32)
[2025-04-28 19:43:52] pid974627 ➀ 304/420 finished (inc α=1.0, n=33)
[2025-04-28 19:43:55] pid974627 ➀ 305/420 finished (inc α=1.0, n=34)
[2025-04-28 19:43:58] pid974627 ➀ 306/420 finished (dec α=1.0, n=49)
[2025-04-28 19:43:59] pid974627 ➀ 307/420 finished (inc α=1.0, n=35)
[2025-04-28 19:44:09] pid974627 ➀ 308/420 finished (inc α=1.0, n=37)
[2025-04-28 19:44:12] pid974627 ➀ 309/420 finished (inc α=1.0, n=36)
[2025-04-28 19:44:14] pid974627 ➀ 310/420 finished (inc α=1.0, n=38)
[2025-04-28 19:44:24] pid974627 ➀ 311/420 finished (inc α=1.0, n=39)
[2025-04-28 19:44:47] pid974627 ➀ 312/420 finished (inc α=0.1, n=58)
[2025-04-28 19:44:48] pid974627 ➀ 313/420 finished (inc α=1.0, n=42)
